title,authors,url
ReFAIR: Toward a Context-Aware Recommender for Fairness Requirements Engineering,"Ferrara, Carmine, Casillo, Francesco, Gravino, Carmine, De Lucia, Andrea, Palomba, Fabio",https://doi.org/10.1145/3597503.3639185
The Road Toward Dependable AI Based Systems,"Tonella, Paolo",https://doi.org/10.1109/ICSE48619.2023.00011
Efficiency Matters: Speeding Up Automated Testing with GUI Rendering Inference,"Feng, Sidong, Xie, Mulong, Chen, Chunyang",https://doi.org/10.1109/ICSE48619.2023.00084
A Large-Scale Survey on the Usability of AI Programming Assistants: Successes and Challenges,"Liang, Jenny T., Yang, Chenyang, Myers, Brad A.",https://doi.org/10.1145/3597503.3608128
Generating REST API Specifications through Static Analysis,"Huang, Ruikai, Motwani, Manish, Martinez, Idel, Orso, Alessandro",https://doi.org/10.1145/3597503.3639137
Out of Context: How important is Local Context in Neural Program Repair?,"Prenner, Julian Aron, Robbes, Romain",https://doi.org/10.1145/3597503.3639086
Domain Knowledge Matters: Improving Prompts with Fix Templates for Repairing Python Type Errors,"Peng, Yun, Gao, Shuzheng, Gao, Cuiyun, Huo, Yintong, Lyu, Michael",https://doi.org/10.1145/3597503.3608132
IWSiB '24: Proceedings of the 7th ACM/IEEE International Workshop on Software-intensive Business,,
ICSE '24: Proceedings of the IEEE/ACM 46th International Conference on Software Engineering,,
Avgust: A Tool for Generating Usage-Based Tests from Videos of App Executions,"Talebipour, Saghar, Park, Hyojae, Baral, Kesina, Yee, Leon, Khan, Safwat Ali, Moran, Kevin, Brun, Yuriy, Medvidovic, Nenad, Zhao, Yixue",https://doi.org/10.1109/ICSE-Companion58688.2023.00030
MicroRec: Leveraging Large Language Models for Microservice Recommendation,"Alsayed, Ahmed Saeed, Dam, Hoa Khanh, Nguyen, Chau",https://doi.org/10.1145/3643991.3644916
Towards Summarizing Code Snippets Using Pre-Trained Transformers,"Mastropaolo, Antonio, Ciniselli, Matteo, Pascarella, Luca, Tufano, Rosalia, Aghajani, Emad, Bavota, Gabriele",https://doi.org/10.1145/3643916.3644400
Towards Interpreting the Behavior of Large Language Models on Software Engineering Tasks,"Dipongkor, Atish Kumar",https://doi.org/10.1145/3639478.3639798
ReposVul: A Repository-Level High-Quality Vulnerability Dataset,"Wang, Xinchen, Hu, Ruida, Gao, Cuiyun, Wen, Xin-Cheng, Chen, Yujia, Liao, Qing",https://doi.org/10.1145/3639478.3647634
GIRT-Model: Automated Generation of Issue Report Templates,"Nikeghbal, Nafiseh, Kargaran, Amir Hossein, Heydarnoori, Abbas",https://doi.org/10.1145/3643991.3644906
Translation of Low-Resource COBOL to Logically Correct and Readable Java leveraging High-Resource Java Refinement,"Gandhi, Shubham, Patwardhan, Manasi, Khatri, Jyotsana, Vig, Lovekesh, Medicherla, Raveendra Kumar",https://doi.org/10.1145/3643795.3648388
Keeping Pace with Ever-Increasing Data: Towards Continual Learning of Code Intelligence Models,"Gao, Shuzheng, Zhang, Hongyu, Gao, Cuiyun, Wang, Chaozheng",https://doi.org/10.1109/ICSE48619.2023.00015
BOSS: A dataset to train ML-based systems to repair programs with out-of-bounds write flaws,"Yadav, Anurag Swarnim, Wilson, Joseph N.",https://doi.org/10.1145/3643788.3648013
Assessing AI-Based Code Assistants in Method Generation Tasks,"Corso, Vincenzo, Mariani, Leonardo, Micucci, Daniela, Riganelli, Oliviero",https://doi.org/10.1145/3639478.3643122
Towards Trustworthy AI Software Development Assistance,"Maninger, Daniel, Narasimhan, Krishna, Mezini, Mira",https://doi.org/10.1145/3639476.3639770
Intelligent Monitoring Framework for Cloud Services: A Data-Driven Approach,"Srinivas, Pooja, Husain, Fiza, Parayil, Anjaly, Choure, Ayush, Bansal, Chetan, Rajmohan, Saravan",https://doi.org/10.1145/3639477.3639753
Automated Detection of AI-Obfuscated Plagiarism in Modeling Assignments,Sa\u{g,https://doi.org/10.1145/3639474.3640084
ICSE-SEET '24: Proceedings of the 46th International Conference on Software Engineering: Software Engineering Education and Training,,
AI-Tutoring in Software Engineering Education,"Frankford, Eduard, Sauerwein, Clemens, Bassner, Patrick, Krusche, Stephan, Breu, Ruth",https://doi.org/10.1145/3639474.3640061
Tare: Type-Aware Neural Program Repair,"Zhu, Qihao, Sun, Zeyu, Zhang, Wenjie, Xiong, Yingfei, Zhang, Lu",https://doi.org/10.1109/ICSE48619.2023.00126
Decomposing a Recurrent Neural Network into Modules for Enabling Reusability and Replacement,"Imtiaz, Sayem Mohammad, Batole, Fraol, Singh, Astha, Pan, Rangeet, Cruz, Breno Dantas, Rajan, Hridesh",https://doi.org/10.1109/ICSE48619.2023.00093
Did We Miss Something Important? Studying and Exploring Variable-Aware Log Abstraction,"Li, Zhenhao, Luo, Chuan, Chen, Tse-Hsun (Peter), Shang, Weiyi, He, Shilin, Lin, Qingwei, Zhang, Dongmei",https://doi.org/10.1109/ICSE48619.2023.00078
On-Demand Security Requirements Synthesis with Relational Generative Adversarial Networks,"Koscinski, Viktoria, Hashemi, Sara, Mirakhorli, Mehdi",https://doi.org/10.1109/ICSE48619.2023.00139
"Automated Program Repair with the GPT Family, including GPT-2, GPT-3 and CodeX","Lajko, Mark, Csuvik, Viktor, Gyimothy, Tibor, Vidacs, Laszlo",https://doi.org/10.1145/3643788.3648021
Towards Utilizing Natural Language Processing Techniques to Assist in Software Engineering Tasks,"Ding, Zishuo",https://doi.org/10.1109/ICSE-Companion58688.2023.00077
Generating Test Databases for Database-Backed Applications,"Yan, Cong, Nath, Suman, Lu, Shan",https://doi.org/10.1109/ICSE48619.2023.00173
Exploring the Role of Automation in Duplicate Bug Report Detection: An Industrial Case Study,"G\""{o",https://doi.org/10.1145/3644032.3644450
An Empirical Study on Compliance with Ranking Transparency in the Software Documentation of EU Online Platforms,"Sovrano, Francesco, Lognoul, Micha\""{e",https://doi.org/10.1145/3639475.3640112
Video-based Training for Meeting Communication Skills,"Galster, Matthias, Mitrovic, Antonija, Malinen, Sanna, Iyer, Sreedevi Sankara, Musa, Ja'afaru, Holland, Jay",https://doi.org/10.1145/3639474.3640080
Generating Realistic and Diverse Tests for LiDAR-Based Perception Systems,"Christian, Garrett, Woodlief, Trey, Elbaum, Sebastian",https://doi.org/10.1109/ICSE48619.2023.00217
Vulnerability Detection with Graph Simplification and Enhanced Graph Representation Learning,"Wen, Xin-Cheng, Chen, Yupan, Gao, Cuiyun, Zhang, Hongyu, Zhang, Jie M., Liao, Qing",https://doi.org/10.1109/ICSE48619.2023.00191
RAIE '24: Proceedings of the 2nd International Workshop on Responsible AI Engineering,,
Large Language Models are Few-Shot Summarizers: Multi-Intent Comment Generation via In-Context Learning,"Geng, Mingyang, Wang, Shangwen, Dong, Dezun, Wang, Haotian, Li, Ge, Jin, Zhi, Mao, Xiaoguang, Liao, Xiangke",https://doi.org/10.1145/3597503.3608134
TraceArk: Towards Actionable Performance Anomaly Alerting for Online Service Systems,"Zeng, Zhengran, Zhang, Yuqun, Xu, Yong, Ma, Minghua, Qiao, Bo, Zou, Wentao, Chen, Qingjun, Zhang, Meng, Zhang, Xu, Zhang, Hongyu, Gao, Xuedong, Fan, Hao, Rajmohan, Saravan, Lin, Qingwei, Zhang, Dongmei",https://doi.org/10.1109/ICSE-SEIP58684.2023.00029
Automating Code Review,"Tufano, Rosalia",https://doi.org/10.1109/ICSE-Companion58688.2023.00053
Machine Learning is All You Need: A Simple Token-based Approach for Effective Code Clone Detection,"Feng, Siyue, Suo, Wenqi, Wu, Yueming, Zou, Deqing, Liu, Yang, Jin, Hai",https://doi.org/10.1145/3597503.3639114
Challenges in Creating Effective Automated Design Environments: An experience report from the domain of generative manufacturing,"Garlan, David, Schmerl, Bradley, Wohlrab, Rebekka, C\'{a",https://doi.org/10.1145/3643660.3643949
Wasserstein generative adversarial networks for online test generation for cyber physical systems,"Peltom\""{a",https://doi.org/10.1145/3526072.3527522
NLBSE '24: Proceedings of the Third ACM/IEEE International Workshop on NL-based Software Engineering,,
Unveiling Memorization in Code Models,"Yang, Zhou, Zhao, Zhipeng, Wang, Chenyu, Shi, Jieke, Kim, Dongsun, Han, Donggyun, Lo, David",https://doi.org/10.1145/3597503.3639074
Programming Language Models in Multilingual Settings,"Katzy, Jonathan",https://doi.org/10.1145/3639478.3639787
Design principles for generating and presenting automated formative feedback on code quality using software metrics,"van den Aker, Eddy, Rahimi, Ebrahim",https://doi.org/10.1145/3639474.3640051
Evaluating Fault Localization and Program Repair Capabilities of Existing Closed-Source General-Purpose LLMs,"Jiang, Shengbei, Zhang, Jiabao, Chen, Wei, Wang, Bo, Zhou, Jianyi, Zhang, Jie",https://doi.org/10.1145/3643795.3648390
Retrieval-Based Prompt Selection for Code-Related Few-Shot Learning,"Nashid, Noor, Sintaha, Mifta, Mesbah, Ali",https://doi.org/10.1109/ICSE48619.2023.00205
Streamlining Java Programming: Uncovering Well-Formed Idioms with IdioMine,"Yang, Yanming, Hu, Xing, Xia, Xin, Lo, David, Yang, Xiaohu",https://doi.org/10.1145/3597503.3639135
Generating Executable Test Scenarios from Autonomous Vehicle Disengagements using Natural Language Processing,"Song, Qunying, Anderberg, Rune, Olsson, Henrik, Runeson, Per",https://doi.org/10.1145/3643915.3644098
Emotion Classification In Software Engineering Texts: A Comparative Analysis of Pre-trained Transformers Language Models,"Imran, Mia Mohammad",https://doi.org/10.1145/3643787.3648034
Leveraging GPT-like LLMs to Automate Issue Labeling,"Colavito, Giuseppe, Lanubile, Filippo, Novielli, Nicole, Quaranta, Luigi",https://doi.org/10.1145/3643991.3644903
Aries: Efficient Testing of Deep Neural Networks via Labeling-Free Accuracy Estimation,"Hu, Qiang, Guo, Yuejun, Xie, Xiaofei, Cordy, Maxime, Papadakis, Mike, Ma, Lei, Traon, Yves Le",https://doi.org/10.1109/ICSE48619.2023.00152
Programmable and Semantic Connector for DNN Component Integration: a Software Engineering Perspective,"Xu, Jingwei, Zeng, Zihan",https://doi.org/10.1145/3639478.3643090
Compositional API Recommendation for Library-Oriented Code Generation,"Ma, Zexiong, An, Shengnan, Xie, Bing, Lin, Zeqi",https://doi.org/10.1145/3643916.3644403
Toward Rapid Bug Resolution for Android Apps,"Mahmud, Junayed",https://doi.org/10.1145/3639478.3639812
Toward Automatically Completing GitHub Workflows,"Mastropaolo, Antonio, Zampetti, Fiorella, Bavota, Gabriele, Di Penta, Massimiliano",https://doi.org/10.1145/3597503.3623351
Enhancing Deep Reinforcement Learning with Executable Specifications,"Yerushalmi, Raz",https://doi.org/10.1109/ICSE-Companion58688.2023.00058
FinanSE '24: Proceedings of the 1st IEEE/ACM Workshop on Software Engineering Challenges in Financial Firms,,
Improving Automated Code Reviews: Learning From Experience,"Lin, Hong Yi, Thongtanunam, Patanamon, Treude, Christoph, Charoenwet, Wachiraphan",https://doi.org/10.1145/3643991.3644910
An Empirical Study on Usage and Perceptions of LLMs in a Software Engineering Project,"Rasnayaka, Sanka, Wang, Guanlin, Shariffdeen, Ridwan, Iyer, Ganesh Neelakanta",https://doi.org/10.1145/3643795.3648379
APR '24: Proceedings of the 5th ACM/IEEE International Workshop on Automated Program Repair,,
An Empirical Comparison of Code Generation Approaches for Ansible,"Darnell, Benjamin, Chopra, Hetarth, Councilman, Aaron, Grove, David, Wang, Yu-Xiong, Adve, Vikram",https://doi.org/10.1145/3643661.3643951
Towards Using Few-Shot Prompt Learning for Automating Model Completion,"Chaaben, Meriem Ben, Burgue\~{n",https://doi.org/10.1109/ICSE-NIER58687.2023.00008
ICSE-Companion '24: Proceedings of the 2024 IEEE/ACM 46th International Conference on Software Engineering: Companion Proceedings,,
Automated Repair of Programs from Large Language Models,"Fan, Zhiyu, Gao, Xiang, Mirchev, Martin, Roychoudhury, Abhik, Tan, Shin Hwei",https://doi.org/10.1109/ICSE48619.2023.00128
On Evaluating the Efficiency of Source Code Generated by LLMs,"Niu, Changan, Zhang, Ting, Li, Chuanyi, Luo, Bin, Ng, Vincent",https://doi.org/10.1145/3650105.3652295
Technical Brief on Software Engineering for FMware,"Lin, Dayi, Cogo, Filipe Roseiro, Rajbahadur, Gopi Krishnan, Hassan, Ahmed E.",https://doi.org/10.1145/3639478.3643062
Fuzz4All: Universal Fuzzing with Large Language Models,"Xia, Chunqiu Steven, Paltenghi, Matteo, Le Tian, Jia, Pradel, Michael, Zhang, Lingming",https://doi.org/10.1145/3597503.3639121
Toward Automated Change Impact Analysis of Financial Regulations,"Abualhaija, Sallam, Ceci, Marcello, Sannier, Nicolas, Bianculli, Domenico, Zetzsche, Dirk, Bodellini, Marco",https://doi.org/10.1145/3643665.3648046
Uncovering the Causes of Emotions in Software Developer Communication Using Zero-shot LLMs,"Imran, Mia Mohammad, Chatterjee, Preetha, Damevski, Kostadin",https://doi.org/10.1145/3597503.3639223
CodaMosa: Escaping Coverage Plateaus in Test Generation with Pre-Trained Large Language Models,"Lemieux, Caroline, Inala, Jeevana Priya, Lahiri, Shuvendu K., Sen, Siddhartha",https://doi.org/10.1109/ICSE48619.2023.00085
When Large Language Models Confront Repository-Level Automatic Program Repair: How Well They Done?,"Chen, Yuxiao, Wu, Jingzheng, Ling, Xiang, Li, Changjiang, Rui, Zhiqing, Luo, Tianyue, Wu, Yanjun",https://doi.org/10.1145/3639478.3647633
"MO2RE 2024: Proceedings of the 1st IEEE/ACM Workshop on Multi-disciplinary, Open, and RElevant Requirements Engineering",,
Exploring potential implications of intelligent tools for human aspects of software engineering,"Melegati, Jorge, Nascimento, Nicolas, Chanin, Rafael, Sales, Afonso, Wiese, Igor",https://doi.org/10.1145/3641822.3641877
Tackling Students' Coding Assignments with LLMs,"Dingle, Adam, Krulis, Martin",https://doi.org/10.1145/3643795.3648389
How to Support ML End-User Programmers through a Conversational Agent,"Arteaga Garcia, Emily Judith, Nicolaci Pimentel, Jo\~{a",https://doi.org/10.1145/3597503.3608130
"Calculating Software's Energy Use and Carbon Emissions: A Survey of the State of Art, Challenges, and the Way Ahead","Pathania, Priyavanshi, Bamby, Nikhil, Mehra, Rohit, Sikand, Samarth, Sharma, Vibhu Saujanya, Kaulgud, Vikrant, Podder, Sanjay, Burden, Adam P.",https://doi.org/10.1109/GREENS66463.2025.00018
ICSE-SEIP '24: Proceedings of the 46th International Conference on Software Engineering: Software Engineering in Practice,,
Evaluating Large Language Models in Class-Level Code Generation,"Du, Xueying, Liu, Mingwei, Wang, Kaixin, Wang, Hanlin, Liu, Junwei, Chen, Yixuan, Feng, Jiayi, Sha, Chaofeng, Peng, Xin, Lou, Yiling",https://doi.org/10.1145/3597503.3639219
"A Move Sui library for secure, certified and trusted supply chain ownership management","Giuffrida, Simone, Salim, Shahid, Ullah, Azmat, Vaccargiu, Matteo",https://doi.org/10.1109/WETSEB66605.2025.00013
Enhancing Text-to-SQL Translation for Financial System Design,"Song, Yewei, Ezzini, Saad, Tang, Xunzhu, Lothritz, Cedric, Klein, Jacques, Bissyande, Tegawende, Boytsov, Andrey, Ble, Ulrick, Goujon, Anne",https://doi.org/10.1145/3639477.3639732
An Empirical Comparison of Pre-Trained Models of Source Code,"Niu, Changan, Li, Chuanyi, Ng, Vincent, Chen, Dongxiao, Ge, Jidong, Luo, Bin",https://doi.org/10.1109/ICSE48619.2023.00180
When to Say What: Learning to Find Condition-Message Inconsistencies,"Bouzenia, Islem, Pradel, Michael",https://doi.org/10.1109/ICSE48619.2023.00081
On the Integration of Spectrum-Based Fault Localization Tools into IDEs,Szatm\'{a,https://doi.org/10.1145/3643796.3648448
On Extracting Specialized Code Abilities from Large Language Models: A Feasibility Study,"Li, Zongjie, Wang, Chaozheng, Ma, Pingchuan, Liu, Chaowei, Wang, Shuai, Wu, Daoyuan, Gao, Cuiyun, Liu, Yang",https://doi.org/10.1145/3597503.3639091
DivLog: Log Parsing with Prompt Enhanced In-Context Learning,"Xu, Junjielong, Yang, Ruichun, Huo, Yintong, Zhang, Chengyu, He, Pinjia",https://doi.org/10.1145/3597503.3639155
Analyzing the Evolution and Maintenance of ML Models on Hugging Face,Casta\~{n,https://doi.org/10.1145/3643991.3644898
Interpretable Online Log Analysis Using Large Language Models with Prompt Strategies,"Liu, Yilun, Tao, Shimin, Meng, Weibin, Wang, Jingyu, Ma, Wenbing, Chen, Yuhang, Zhao, Yanqing, Yang, Hao, Jiang, Yanfei",https://doi.org/10.1145/3643916.3644408
Mind the Gap: What Working With Developers on Fuzz Tests Taught Us About Coverage Gaps,"Brandt, Carolin, Castelluccio, Marco, Holler, Christian, Kratzer, Jason, Zaidman, Andy, Bacchelli, Alberto",https://doi.org/10.1145/3639477.3639721
An Exploratory Study on How Non-Determinism in Large Language Models Affects Log Parsing,"Astekin, Merve, Hort, Max, Moonen, Leon",https://doi.org/10.1145/3643661.3643952
Make Your Tools Sparkle with Trust: The PICSE Framework for Trust in Software Tools,"Johnson, Brittany, Bird, Christian, Ford, Denae, Forsgren, Nicole, Zimmermann, Thomas",https://doi.org/10.1109/ICSE-SEIP58684.2023.00043
BinAug: Enhancing Binary Similarity Analysis with Low-Cost Input Repairing,"Wong, Wai Kin, Wang, Huaijin, Li, Zongjie, Wang, Shuai",https://doi.org/10.1145/3597503.3623328
Automated Program Repair in the Era of Large Pre-Trained Language Models,"Xia, Chunqiu Steven, Wei, Yuxiang, Zhang, Lingming",https://doi.org/10.1109/ICSE48619.2023.00129
Breaking old Habits: On Success Factors in Software Process Improvement,"Vasylieva, Kseniia, K\""{u",https://doi.org/10.1145/3666015.3666022
BinaryAI: Binary Software Composition Analysis via Intelligent Binary Source Code Matching,"Jiang, Ling, An, Junwen, Huang, Huihui, Tang, Qiyi, Nie, Sen, Wu, Shi, Zhang, Yuqun",https://doi.org/10.1145/3597503.3639100
Pre-training by Predicting Program Dependencies for Vulnerability Analysis Tasks,"Liu, Zhongxin, Tang, Zhijie, Zhang, Junwei, Xia, Xin, Yang, Xiaohu",https://doi.org/10.1145/3597503.3639142
CRSP: Emulating Human Cooperative Reasoning for Intelligible Story Point Estimation,"Han, Rui, Han, Wanjiang, Han, Zhuoyan, Tian, Yifan, Chen, Longzheng, Han, Ren",https://doi.org/10.1145/3643916.3644417
TAMVE: Properties of Design Technologies to Address Challenges to Software Design in the Era of Agility and Frameworks,"Lethbridge, Timothy",https://doi.org/10.1145/3643660.3643945
Coverage-based Strategies for the Automated Synthesis of Test Scenarios for Conversational Agents,"Canizares, Pablo C., \'{A",https://doi.org/10.1145/3644032.3644456
Multi-step Automated Generation of Parameter Docstrings in Python: An Exploratory Study,"Venkatkrishna, Vatsal, Nagabushanam, Durga Shree, Simon, Emmanuel Iko-Ojo, Vidoni, Melina",https://doi.org/10.1145/3639478.3643110
ICSE '23: Proceedings of the 45th International Conference on Software Engineering,,
Leveraging Large Language Models to Boost Dafny’s Developers Productivity,"Silva, \'{A",https://doi.org/10.1145/3644033.3644374
ICSE '23: Proceedings of the 45th International Conference on Software Engineering: Companion Proceedings,,
Bridging the Theory-Practice Gap in a Maintenance Programming Course: An Experience Report,"Ouhbi, Sofia",https://doi.org/10.1145/3639474.3640062
Towards AI-centric Requirements Engineering for Industrial Systems,"Bashir, Sarmad",https://doi.org/10.1145/3639478.3639811
Data-Driven Evidence-Based Syntactic Sugar Design,"OBrien, David, Dyer, Robert, Nguyen, Tien, Rajan, Hridesh",https://doi.org/10.1145/3597503.3639580
NLBSE '22: Proceedings of the 1st International Workshop on Natural Language-based Software Engineering,,
Issue report classification using pre-trained language models,"Colavito, Giuseppe, Lanubile, Filippo, Novielli, Nicole",https://doi.org/10.1145/3528588.3528659
Applying Large Language Models to Issue Classification,"Aracena, Gabriel, Luster, Kyle, Santos, Fabio, Steinmacher, Igor, Gerosa, Marco Aurelio",https://doi.org/10.1145/3643787.3648043
Prompting Is All You Need: Automated Android Bug Replay with Large Language Models,"Feng, Sidong, Chen, Chunyang",https://doi.org/10.1145/3597503.3608137
Shedding Light on Software Engineering-specific Metaphors and Idioms,"Imran, Mia Mohammad, Chatterjee, Preetha, Damevski, Kostadin",https://doi.org/10.1145/3597503.3639585
An Ensemble Method for Bug Triaging using Large Language Models,"Kumar Dipongkor, Atish",https://doi.org/10.1145/3639478.3641228
TestSpark: IntelliJ IDEA's Ultimate Test Generation Companion,"Sapozhnikov, Arkadii, Olsthoorn, Mitchell, Panichella, Annibale, Kovalenko, Vladimir, Derakhshanfar, Pouria",https://doi.org/10.1145/3639478.3640024
Reassessing Java Code Readability Models with a Human-Centered Approach,"Sergeyuk, Agnia, Lvova, Olga, Titov, Sergey, Serova, Anastasiia, Bagirov, Farid, Kirillova, Evgeniia, Bryksin, Timofey",https://doi.org/10.1145/3643916.3644435
Naturalness of Attention: Revisiting Attention in Code Language Models,"Saad, Mootez, Sharma, Tushar",https://doi.org/10.1145/3639476.3639774
MultiTest: Physical-Aware Object Insertion for Testing Multi-sensor Fusion Perception Systems,"Gao, Xinyu, Wang, Zhijie, Feng, Yang, Ma, Lei, Chen, Zhenyu, Xu, Baowen",https://doi.org/10.1145/3597503.3639191
Software Vulnerability and Functionality Assessment using Large Language Models,"Ingemann Tuffveson Jensen, Rasmus, Tawosi, Vali, Alamir, Salwa",https://doi.org/10.1145/3643787.3648036
Personalized Action Suggestions in Low-Code Automation Platforms,"Gupta, Saksham, Verbruggen, Gust, Singh, Mukul, Gulwani, Sumit, Le, Vu",https://doi.org/10.1109/ICSE-Companion58688.2023.00100
Lost in Translation: A Study of Bugs Introduced by Large Language Models while Translating Code,"Pan, Rangeet, Ibrahimzada, Ali Reza, Krishna, Rahul, Sankar, Divya, Wassi, Lambert Pouguem, Merler, Michele, Sobolev, Boris, Pavuluri, Raju, Sinha, Saurabh, Jabbarvand, Reyhaneh",https://doi.org/10.1145/3597503.3639226
"Towards Safe, Secure, and Usable LLMs4Code","Al-Kaswan, Ali",https://doi.org/10.1145/3639478.3639803
Reality Bites: Assessing the Realism of Driving Scenarios with Large Language Models,"Wu, Jiahui, Lu, Chengjie, Arrieta, Aitor, Yue, Tao, Ali, Shaukat",https://doi.org/10.1145/3650105.3652296
CHASE '24: Proceedings of the 2024 IEEE/ACM 17th International Conference on Cooperative and Human Aspects of Software Engineering,,
Rete: Learning Namespace Representation for Program Repair,"Parasaram, Nikhil, Barr, Earl T., Mechtaev, Sergey",https://doi.org/10.1109/ICSE48619.2023.00112
Information-Theoretic Testing and Debugging of Fairness Defects in Deep Neural Networks,"Monjezi, Verya, Trivedi, Ashutosh, Tan, Gang, Tizpaz-Niari, Saeid",https://doi.org/10.1109/ICSE48619.2023.00136
(Partial) Program Dependence Learning,"Yadavally, Aashish, Nguyen, Tien N., Wang, Wenbo, Wang, Shaohua",https://doi.org/10.1109/ICSE48619.2023.00209
Studying Vulnerable Code Entities in R,"Zhao, Zixiao, Das, Millon Madhur, Fard, Fatemeh",https://doi.org/10.1145/3643916.3644398
GitHubInclusifier: Finding and fixing non-inclusive language in GitHub Repositories,"Todd, Liam, Grundy, John, Treude, Christoph",https://doi.org/10.1145/3639478.3640025
Learning-based Widget Matching for Migrating GUI Test Cases,"Zhang, Yakun, Zhang, Wenjie, Ran, Dezhi, Zhu, Qihao, Dou, Chengfeng, Hao, Dan, Xie, Tao, Zhang, Lu",https://doi.org/10.1145/3597503.3623322
Software Engineering as the Linchpin of Responsible AI,"Zhu, Liming",https://doi.org/10.1109/ICSE48619.2023.00012
GLAD: Neural Predicate Synthesis to Repair Omission Faults,"Kang, Sungmin, Yoo, Shin",https://doi.org/10.1109/ICSE-Companion58688.2023.00087
ICSE-SEIP '23: Proceedings of the 45th International Conference on Software Engineering: Software Engineering in Practice,,
Designing '24: Proceedings of the 1st International Workshop on Designing Software,,
Xpert: Empowering Incident Management with Query Recommendations via Large Language Models,"Jiang, Yuxuan, Zhang, Chaoyun, He, Shilin, Yang, Zhihao, Ma, Minghua, Qin, Si, Kang, Yu, Dang, Yingnong, Rajmohan, Saravan, Lin, Qingwei, Zhang, Dongmei",https://doi.org/10.1145/3597503.3639081
Bringing Structure to Naturalness: On the Naturalness of ASTs,P\^{a,https://doi.org/10.1145/3639478.3643517
A Synthesis of Green Architectural Tactics for ML-Enabled Systems,"J\""{a",https://doi.org/10.1145/3639475.3640111
ICSE-SEIS'24: Proceedings of the 46th International Conference on Software Engineering: Software Engineering in Society,,
Towards an AI-Centric Requirements Engineering Framework for Trustworthy AI,"Ronanki, Krishna",https://doi.org/10.1109/ICSE-Companion58688.2023.00075
Quality Requirements for Code: On the Untapped Potential in Maintainability Specifications,"Borg, Markus",https://doi.org/10.1145/3643666.3648579
CrossCodeBench: Benchmarking Cross-Task Generalization of Source Code Models,"Niu, Changan, Li, Chuanyi, Ng, Vincent, Luo, Bin",https://doi.org/10.1109/ICSE48619.2023.00055
MOBILESoft '24: Proceedings of the IEEE/ACM 11th International Conference on Mobile Software Engineering and Systems,,
Lightweight Approaches to DNN Regression Error Reduction: An Uncertainty Alignment Perspective,"Li, Zenan, Zhang, Maorun, Xu, Jingwei, Yao, Yuan, Cao, Chun, Chen, Taolue, Ma, Xiaoxing, L\""{u",https://doi.org/10.1109/ICSE48619.2023.00106
Rust-lancet: Automated Ownership-Rule-Violation Fixing with Behavior Preservation,"Yang, Wenzhang, Song, Linhai, Xue, Yinxing",https://doi.org/10.1145/3597503.3639103
Exploring the Potential of Large Language Models in Self-adaptive Systems,"Li, Jialong, Zhang, Mingyue, Li, Nianyu, Weyns, Danny, Jin, Zhi, Tei, Kenji",https://doi.org/10.1145/3643915.3644088
Classifying Source Code: How Far Can Compressor-based Classifiers Go?,"Yang, Zhou",https://doi.org/10.1145/3639478.3641229
ICLNet: Stepping Beyond Dates for Robust Issue-Commit Link Recovery,"Kumar, Abhishek, Das, Partha Pratim, Chakrabarti, Partha Pratim",https://doi.org/10.1145/3639478.3643532
Responsible and Sustainable AI: Considering Energy Consumption in Automated Text Classification Evaluation Tasks,"Kaplan, Angelika, Keim, Jan, Greiner, Lukas, Sieger, Ralf, Mirandola, Raffaela, Reussner, Ralf",https://doi.org/10.1109/GREENS66463.2025.00016
ContraBERT: Enhancing Code Pre-Trained Models via Contrastive Learning,"Liu, Shangqing, Wu, Bozhi, Xie, Xiaofei, Meng, Guozhu, Liu, Yang",https://doi.org/10.1109/ICSE48619.2023.00207
From Requirements to Architecture: An AI-Based Journey to Semi-Automatically Generate Software Architectures,"Eisenreich, Tobias, Speth, Sandro, Wagner, Stefan",https://doi.org/10.1145/3643660.3643942
On Calibration of Pre-trained Code Models,"Zhou, Zhenhao, Sha, Chaofeng, Peng, Xin",https://doi.org/10.1145/3597503.3639126
"LLMs Still Can't Avoid Instanceof: An Investigation Into GPT-3.5, GPT-4 and Bard's Capacity to Handle Object-Oriented Programming Assignments","Cipriano, Bruno Pereira, Alves, Pedro",https://doi.org/10.1145/3639474.3640052
NomNom: Explanatory Function Names for Program Synthesizers,"Nazari, Amirmohammad, Chattopadhyay, Souti, Swayamdipta, Swabha, Raghothaman, Mukund",https://doi.org/10.1145/3639478.3643529
Researchers’ Concerns on Artificial Intelligence Ethics: Results from a Scenario-Based Survey,"Jantunen, Marianna, Meyes, Richard, Kurchyna, Veronika, Meisen, Tobias, Abrahamsson, Pekka, Mohanani, Rahul",https://doi.org/10.1145/3643690.3648238
Leveraging Large Language Models to Improve REST API Testing,"Kim, Myeongsoo, Stennett, Tyler, Shah, Dhruv, Sinha, Saurabh, Orso, Alessandro",https://doi.org/10.1145/3639476.3639769
Prism: Decomposing Program Semantics for Code Clone Detection through Compilation,"Li, Haoran, Wang, Siqian, Quan, Weihong, Gong, Xiaoli, Su, Huayou, Zhang, Jin",https://doi.org/10.1145/3597503.3639129
Learning to Represent Patches,"Tang, Xunzhu, Tian, Haoye, Chen, Zhenghan, Pian, Weiguo, Ezzini, Saad, Kabore, Abdoul Kader, Habib, Andrew, Klein, Jacques, Bissyande, Tegawende F.",https://doi.org/10.1145/3639478.3643521
